Time,Own1.OwnIdent.Parameters.Name,Own1.OwnPlatform.StateVector.PresentPos.Latitude,Own1.OwnPlatform.StateVector.PresentPos.Longitude,Own1.OwnPlatform.StateVector.PresentPos.AltitudeSea,Own1.OwnPlatform.StateVector.PresentPos.AltitudeGround,Own1.OwnPlatform.StateVector.PresentPos.Heading,Own1.OwnPlatform.StateVector.PresentPos.Pitch,Own1.OwnPlatform.StateVector.PresentPos.Roll,Own1.OwnPlatform.StateVector.DirectionAngles.TrackAngle,Own1.OwnPlatform.StateVector.IncidenceAngles.Alpha,Own1.OwnPlatform.StateVector.Velocity.TAS,Own1.OwnPlatform.StateVector.Velocity.CAS,Own1.OwnPlatform.StateVector.Velocity.Mach,Own1.OwnPlatform.StateVector.Velocity.North,Own1.OwnPlatform.StateVector.Velocity.East,Own1.OwnPlatform.StateVector.Velocity.Down,timeDifferences,North,East,Down,CAS,Heading,Pitch,Roll
msec,N/A,rad,rad,ft,ft,rad,rad,rad,rad,rad,ft/sec,ft/sec,N/A,ft/sec,ft/sec,ft/sec,msec,m/sec,m/sec,m/sec,k/sec,deg,deg,deg
855875,Own1,0.546,0.605,15285.026,14817.463,1.516,1.009,0.031,1.511,0.12,664.575,530.088,0.622,24.947,417.904,-516.134,100,-3109273.601,-1603202.827,230540.6462,314.0693537,86.86040174,57.81144153,1.776169165
855975,Own1,0.546,0.605,15328.162,14861.035,1.517,1.021,0.032,1.512,0.121,662.496,527.816,0.621,24.288,410.902,-519.106,100,-3108513.207,-1590464.958,214808.6906,312.7232271,86.91769752,58.49899088,1.833464944
856075,Own1,0.546,0.605,15380.246,14913.548,1.518,1.036,0.033,1.512,0.122,659.973,525.524,0.618,23.49,402.417,-522.565,102,-3107772.9,-1577940.513,198986.1473,311.3652507,86.9749933,59.35842758,1.890760724
856177,Own1,0.546,0.605,15441.44,14975.194,1.52,1.053,0.035,1.513,0.124,656.99,522.575,0.616,22.551,392.413,-526.44,100,-3107042.596,-1565429.377,182739.6129,309.6180116,87.08958486,60.33245583,2.005352283
856277,Own1,0.546,0.605,15485.421,15019.579,1.521,1.065,0.036,1.514,0.125,654.834,520.31,0.614,21.876,385.21,-529.096,99,-3106355.233,-1553468.484,166693.5266,308.2760323,87.14688064,61.02000518,2.062648062
856376,Own1,0.546,0.605,15538.485,15073.331,1.522,1.08,0.037,1.515,0.126,652.22,517.879,0.611,21.06,376.51,-532.155,104,-3105695.112,-1541844.553,150727.7548,306.8357005,87.20417642,61.87944187,2.119943842
856480,Own1,0.546,0.605,15591.848,15127.401,1.524,1.095,0.039,1.516,0.127,649.58,515.216,0.609,20.24,367.745,-535.078,100,-3105027.519,-1529909.343,133858.6619,305.2579121,87.31876798,62.73887857,2.234535401
856580,Own1,0.546,0.605,15654.464,15191.02,1.525,1.112,0.041,1.517,0.128,646.467,512.168,0.606,19.277,357.454,-538.308,99,-3104410.597,-1518700.339,117549.2861,303.4520169,87.37606376,63.71290682,2.34912696
856679,Own1,0.546,0.605,15699.415,15236.852,1.527,1.124,0.042,1.518,0.129,644.224,510.046,0.604,18.587,350.063,-540.495,100,-3103828.902,-1507913.962,101305.5371,302.1947631,87.49065532,64.40045617,2.40642274
856779,Own1,0.546,0.605,15753.59,15291.842,1.528,1.139,0.044,1.519,0.13,641.511,507.329,0.602,17.757,341.16,-542.984,100,-3103262.363,-1497243.912,84831.04913,300.5849805,87.5479511,65.25989287,2.521014299
856879,Own1,0.546,0.605,15808.007,15346.963,1.53,1.153,0.045,1.52,0.13,638.777,504.598,0.599,16.924,332.221,-545.325,100,-3102721.124,-1486845.228,68280.69556,298.9669031,87.66254266,66.06203378,2.578310078
856979,Own1,0.546,0.605,15871.778,15411.491,1.533,1.17,0.048,1.521,0.131,635.559,501.684,0.596,15.952,321.76,-547.861,100,-3102205.274,-1476719.009,51658.98744,297.2404009,87.83442999,67.03606203,2.750197417
857079,Own1,0.546,0.605,15917.504,15457.901,1.534,1.183,0.049,1.522,0.132,633.242,499.299,0.594,15.257,314.271,-549.543,100,-3101719.051,-1466911.645,34959.9811,295.8273234,87.89172577,67.78090716,2.807493196
857179,Own1,0.546,0.605,15972.553,15514.117,1.537,1.198,0.051,1.524,0.133,630.441,496.52,0.592,14.424,305.256,-551.423,99,-3101254.012,-1457332.548,18209.70678,294.1808068,88.06361311,68.64034386,2.922084755
857278,Own1,0.546,0.605,16027.784,15570.689,1.539,1.213,0.054,1.525,0.134,627.617,494.007,0.589,13.589,296.2,-553.159,100,-3100818.759,-1448121.276,1570.205133,292.6918912,88.17820467,69.49978055,3.093972094
857378,Own1,0.546,0.605,16083.18,15627.506,1.542,1.228,0.056,1.526,0.135,624.769,491.126,0.587,12.615,285.584,-554.999,100,-3100404.562,-1439092.99,-15290.28621,290.984941,88.35009201,70.35921724,3.208563653
857478,Own1,0.546,0.605,16138.728,15684.398,1.545,1.243,0.059,1.528,0.136,621.894,488.297,0.584,11.922,277.994,-556.174,100,-3100020.052,-1430388.284,-32206.86144,289.3088001,88.52197935,71.21865393,3.380450991
857578,Own1,0.546,0.605,16194.409,15741.186,1.547,1.257,0.062,1.53,0.136,618.999,485.666,0.582,11.096,268.926,-557.419,99,-3099656.665,-1421914.923,-49159.2511,287.7499712,88.63657091,72.02079485,3.55233833
857677,Own1,0.546,0.605,16250.206,15798.302,1.551,1.27,0.065,1.531,0.136,616.097,482.892,0.579,10.279,259.921,-558.49,100,-3099321.837,-1413799.929,-65979.68544,286.1064169,88.86575402,72.76563998,3.724225668
857777,Own1,0.546,0.605,16306.101,15855.902,1.554,1.284,0.068,1.533,0.135,613.192,479.98,0.576,9.473,251.005,-559.385,100,-3099008.529,-1405877.441,-83002.66764,284.3810997,89.03764136,73.56778089,3.896113007
857877,Own1,0.546,0.605,16362.077,15913.257,1.558,1.297,0.071,1.535,0.135,610.283,477.348,0.574,8.679,242.177,-560.108,100,-3098719.788,-1398226.715,-100052.9298,282.8216784,89.26682448,74.31262603,4.068000345
857977,Own1,0.546,0.605,16418.117,15969.995,1.562,1.31,0.075,1.537,0.134,607.37,474.577,0.571,7.895,233.428,-560.668,100,-3098455.249,-1390845.07,-117125.2292,281.1799016,89.4960076,75.05747116,4.297183463
858077,Own1,0.546,0.605,16474.206,16026.482,1.566,1.324,0.079,1.539,0.134,604.452,471.669,0.569,7.12,224.751,-561.07,100,-3098214.607,-1383730.098,-134214.5977,279.4569543,89.72519072,75.85961208,4.526366582
858177,Own1,0.546,0.605,16530.326,16082.986,1.571,1.337,0.084,1.541,0.134,601.527,469.104,0.566,6.355,216.139,-561.319,99,-3097997.587,-1376879.605,-151316.2192,277.9372295,90.01166962,76.60445721,4.812845479
858276,Own1,0.546,0.605,16586.464,16139.455,1.576,1.35,0.089,1.544,0.134,598.597,466.195,0.563,5.599,207.596,-561.419,100,-3097805.821,-1370357.488,-168254.3383,276.2136897,90.29814851,77.34930234,5.099324377
858376,Own1,0.546,0.605,16642.605,16195.812,1.582,1.363,0.095,1.546,0.134,595.661,463.424,0.561,4.852,199.123,-561.372,100,-3097635.161,-1364029.885,-185366.5975,274.5719129,90.64192319,78.09414748,5.443099054
858476,Own1,0.546,0.605,16698.734,16252.166,1.589,1.376,0.101,1.549,0.133,592.72,460.79,0.558,4.114,190.723,-561.182,100,-3097487.27,-1357960.542,-202477.4241,273.0113066,91.04299365,78.83899261,5.786873731
858576,Own1,0.546,0.605,16754.837,16308.663,1.597,1.389,0.109,1.552,0.133,589.776,457.886,0.555,3.386,182.401,-560.851,100,-3097361.874,-1352147.234,-219582.4595,271.2907293,91.50135988,79.58383774,6.245239967
858676,Own1,0.546,0.605,16810.9,16365.205,1.606,1.402,0.118,1.555,0.133,586.829,455.054,0.553,2.669,174.166,-560.382,99,-3097258.668,-1346587.584,-236677.4058,269.6128108,92.0170219,80.32868288,6.760901983
858775,Own1,0.546,0.605,16866.909,16421.525,1.616,1.414,0.128,1.559,0.133,583.879,452.493,0.55,1.961,166.013,-559.777,100,-3097178.129,-1341332.026,-253587.2504,268.095456,92.58997969,81.01623223,7.333859778
858875,Own1,0.546,0.605,16922.851,16477.46,1.628,1.427,0.14,1.563,0.132,580.926,449.666,0.547,1.264,157.95,-559.04,100,-3097118.357,-1336271.889,-270649.4608,266.4205,93.27752905,81.76107737,8.021409132
858975,Own1,0.546,0.605,16978.712,16533.22,1.643,1.44,0.154,1.567,0.132,577.968,446.776,0.545,0.577,149.982,-558.169,100,-3097079.83,-1331457.514,-287689.2072,264.7082174,94.13696574,82.5059225,8.823550045
859075,Own1,0.546,0.605,17034.48,16589.118,1.66,1.452,0.171,1.572,0.132,575.007,443.956,0.542,-0.1,142.111,-557.169,90,-3097062.243,-1326886.007,-304702.4052,263.0374089,95.11099399,83.19347185,9.797578297
859165,Own1,0.546,0.605,17090.142,16644.904,1.681,1.464,0.192,1.577,0.131,572.042,441.399,0.539,-0.768,134.338,-556.044,109,-3097064.986,-1322987.571,-319986.8511,261.5224239,96.31420536,83.88102121,11.00078967
859274,Own1,0.546,0.605,17145.685,16700.583,1.708,1.476,0.219,1.582,0.131,569.074,438.521,0.537,-1.429,126.661,-554.798,100,-3097090.502,-1318524.378,-338460.6367,259.8172512,97.86119141,84.56857056,12.54777571
859374,Own1,0.546,0.605,17191.872,16746.999,1.736,1.486,0.247,1.587,0.131,566.599,436.297,0.534,-2.082,119.082,-553.434,100,-3097134.058,-1314663.704,-355371.0854,258.4995639,99.46547323,85.14152836,14.15205754
859474,Own1,0.546,0.605,17256.368,16811.649,1.788,1.5,0.3,1.595,0.131,563.131,433.162,0.531,-2.729,111.598,-551.956,100,-3097197.518,-1311034.04,-372239.9589,256.6421224,102.4448538,85.94366927,17.18873385
859574,Own1,0.546,0.605,17311.485,16867.019,1.852,1.511,0.364,1.603,0.13,560.156,430.361,0.529,-3.37,104.205,-550.368,100,-3097280.699,-1307632.492,-389063.7823,254.9825711,106.1117837,86.57392284,20.85566374
859674,Own1,0.546,0.605,17366.438,16922.081,1.945,1.522,0.459,1.612,0.13,557.183,427.757,0.526,-4.008,96.883,-548.681,100,-3097383.418,-1304456.285,-405839.2029,253.4397393,111.4402912,87.20417642,26.2987628
859774,Own1,0.546,0.605,17412.1,16967.788,2.063,1.531,0.577,1.621,0.13,554.704,425.298,0.524,-4.536,90.851,-547.195,99,-3097505.583,-1301503.255,-422563.2032,251.9828179,118.2011931,87.71983843,33.05966478
859873,Own1,0.546,0.605,17475.813,17031.551,2.34,1.542,0.854,1.635,0.13,551.231,422.185,0.52,-5.268,82.512,-544.995,100,-3097642.46,-1298761.775,-439075.1225,250.1384112,134.0721241,88.35009201,48.9305957
859973,Own1,0.546,0.605,17530.213,17086.009,2.749,1.548,1.263,1.649,0.13,548.252,419.591,0.518,-5.889,75.465,-543.001,100,-3097803.03,-1296246.779,-455686.7721,248.6015043,157.5060979,88.69386669,72.36456953
860073,Own1,0.546,0.605,17584.41,17140.252,3.274,1.548,1.789,1.665,0.129,545.273,416.819,0.515,-6.504,68.52,-540.911,100,-3097982.529,-1293946.577,-472237.6439,246.959135,187.5863821,88.69386669,102.5021495
860173,Own1,0.546,0.605,17629.411,17185.365,3.642,1.544,2.157,1.682,0.129,542.79,414.625,0.513,-7.011,62.81,-539.099,100,-3098180.774,-1291858.062,-488724.8116,245.6592222,208.671229,88.46468357,123.5869964
860273,Own1,0.546,0.605,17692.152,17248.257,3.963,1.534,2.478,1.71,0.129,539.316,411.299,0.51,-7.715,54.927,-536.456,100,-3098394.471,-1289943.59,-505156.749,243.6886161,227.0631742,87.89172577,141.9789416
860373,Own1,0.546,0.605,17745.681,17301.859,4.12,1.524,2.636,1.741,0.129,536.337,408.726,0.507,-8.312,48.258,-534.097,99,-3098629.628,-1288269.395,-521508.1267,242.1641513,236.0586116,87.31876798,151.0316748
860472,Own1,0.546,0.605,17798.969,17354.835,4.22,1.513,2.736,1.781,0.13,533.356,405.923,0.504,-8.905,41.662,-531.652,100,-3098880.447,-1286813.182,-537624.8064,240.503415,241.7881895,86.6885144,156.7612527
860572,Own1,0.546,0.605,17843.186,17399.118,4.278,1.503,2.795,1.825,0.13,530.871,403.804,0.502,-9.397,36.218,-529.551,100,-3099151.875,-1285543.309,-553829.7565,239.2479386,245.1113448,86.11555661,160.1417037
860672,Own1,0.546,0.605,17904.791,17460.816,4.336,1.489,2.853,1.909,0.131,527.391,400.681,0.499,-10.08,28.671,-526.515,100,-3099438.299,-1284439.371,-569970.6672,237.397607,248.4345,85.31341569,163.464859
860772,Own1,0.546,0.605,17957.309,17513.057,4.371,1.477,2.889,2.017,0.131,524.408,397.955,0.496,-10.662,22.263,-523.827,100,-3099745.541,-1283565.468,-586019.0396,235.7824921,250.4398523,84.62586634,165.527507
860872,Own1,0.546,0.605,18000.866,17556.209,4.395,1.467,2.913,2.152,0.132,521.923,395.793,0.494,-11.145,16.969,-521.528,100,-3100070.522,-1282886.884,-601985.4807,234.5015388,251.814951,84.05290855,166.9026057
860972,Own1,0.546,0.605,18052.878,17608.096,4.417,1.455,2.935,2.403,0.132,518.945,393.028,0.491,-11.72,10.678,-518.703,99,-3100410.226,-1282369.663,-617881.8474,232.8633169,253.0754581,83.36535919,168.1631129
861071,Own1,0.546,0.605,18113.197,17668.155,4.437,1.441,2.956,2.872,0.132,515.477,390.001,0.488,-12.386,3.426,-515.317,100,-3100763.884,-1282047.448,-633534.0045,231.0698639,254.2213737,82.56321828,169.3663242
861171,Own1,0.546,0.605,18164.58,17719.506,4.45,1.43,2.969,-2.938,0.131,512.509,387.478,0.485,-12.948,-2.668,-512.339,103,-3101141.414,-1281943.022,-649241.0577,229.5750235,254.9662188,81.9329647,170.1111694
861274,Own1,0.546,0.605,18207.17,17762.373,4.459,1.422,2.979,-2.623,0.13,510.048,385.192,0.483,-13.409,-7.644,-509.814,100,-3101547.913,-1282026.783,-665325.8288,228.220602,255.4818808,81.47459847,170.6841272
861374,Own1,0.546,0.605,18257.998,17813.426,4.467,1.412,2.988,-2.373,0.128,507.11,382.702,0.48,-13.951,-13.484,-506.739,100,-3101956.625,-1282259.775,-680865.1484,226.7453136,255.9402471,80.90164067,171.1997892
861474,Own1,0.546,0.605,18316.905,17872.081,4.476,1.4,2.997,-2.198,0.126,503.707,379.543,0.477,-14.57,-20.114,-503.095,100,-3102381.856,-1282670.773,-696310.741,224.8736525,256.4559091,80.21409132,171.7154512
861574,Own1,0.546,0.605,18367.057,17921.995,4.483,1.391,3.004,-2.103,0.125,500.809,377.095,0.474,-15.089,-25.651,-499.925,100,-3102825.955,-1283283.855,-711645.263,223.4232485,256.8569796,79.6984293,172.1165217
861674,Own1,0.546,0.605,18408.606,17963.709,4.488,1.382,3.009,-2.046,0.124,498.407,375.034,0.472,-15.514,-30.171,-497.252,99,-3103285.874,-1284065.707,-726883.1623,222.2021362,257.1434585,79.18276729,172.4030006
861773,Own1,0.546,0.605,18458.169,18013.616,4.493,1.373,3.015,-1.995,0.122,495.539,372.466,0.47,-16.016,-35.49,-494.007,100,-3103754.017,-1284976.134,-741888.0233,220.680634,257.4299374,78.66710527,172.7467752
861873,Own1,0.546,0.605,18507.406,18063.132,4.498,1.363,3.021,-1.956,0.121,492.686,369.917,0.467,-16.592,-41.559,-490.173,100,-3104242.191,-1286057.882,-756945.5398,219.1703889,257.7164162,78.09414748,173.0905499
861973,Own1,0.546,0.605,18564.432,18120.126,4.503,1.351,3.026,-1.922,0.12,489.376,367.024,0.464,-17.076,-46.648,-486.849,100,-3104747.921,-1287324.616,-771886.1945,217.4563289,258.0028951,77.40659812,173.3770288
862073,Own1,0.546,0.605,18604.886,18160.472,4.506,1.343,3.03,-1.902,0.118,487.026,365.023,0.462,-17.474,-50.815,-484.053,100,-3105268.404,-1288746.464,-786725.5325,216.2707658,258.1747825,76.94823189,173.6062119
862173,Own1,0.546,0.605,18653.122,18208.685,4.51,1.334,3.034,-1.882,0.117,484.221,362.579,0.459,-17.944,-55.711,-480.67,100,-3105801.018,-1290295.324,-801479.6473,214.8227317,258.4039656,76.43256987,173.835395
862273,Own1,0.546,0.605,18701.019,18256.743,4.513,1.325,3.037,-1.866,0.116,481.43,360.246,0.457,-18.404,-60.499,-477.259,99,-3106347.958,-1291993.416,-816130.6471,213.4404635,258.5758529,75.91690785,174.0072824
862372,Own1,0.546,0.605,18756.466,18312.532,4.517,1.314,3.041,-1.85,0.114,478.192,357.25,0.454,-18.93,-65.945,-473.245,100,-3106903.309,-1293819.008,-830532.208,211.6653775,258.8050361,75.28665428,174.2364655
862472,Own1,0.546,0.605,18795.783,18351.918,4.519,1.306,3.043,-1.841,0.113,475.892,355.305,0.452,-19.298,-69.746,-470.358,100,-3107480.302,-1295829.036,-844956.891,210.5129935,258.9196276,74.82828804,174.3510571
862572,Own1,0.546,0.605,18842.644,18398.746,4.521,1.297,3.046,-1.831,0.112,473.145,353.021,0.449,-19.732,-74.213,-466.872,100,-3108068.513,-1297954.92,-859293.5772,209.1597571,259.0342192,74.31262603,174.5229444
862672,Own1,0.546,0.605,18889.156,18445.174,4.523,1.288,3.049,-1.822,0.11,470.41,350.661,0.447,-20.158,-78.58,-463.363,100,-3108669.951,-1300216.96,-873524.0088,207.7614917,259.1488107,73.79696401,174.6948317
862772,Own1,0.546,0.605,18935.316,18491.202,4.526,1.279,3.051,-1.814,0.109,467.687,348.227,0.444,-20.576,-82.847,-459.831,100,-3109284.375,-1302612.107,-887647.4848,206.3193825,259.3206981,73.281302,174.8094233
862872,Own1,0.546,0.605,18981.122,18536.862,4.528,1.27,3.054,-1.807,0.108,464.975,345.853,0.442,-20.985,-87.024,-456.277,99,-3109911.539,-1305137.314,-901663.3041,204.9128224,259.4352896,72.76563998,174.9813106
862971,Own1,0.546,0.605,19026.571,18582.184,4.53,1.26,3.056,-1.801,0.107,462.273,343.667,0.439,-21.388,-91.119,-452.699,100,-3110544.773,-1307763.313,-915431.7212,203.6176495,259.5498812,72.19268219,175.0959022
863071,Own1,0.546,0.605,19071.661,18627.147,4.531,1.251,3.058,-1.796,0.107,459.582,341.278,0.437,-21.785,-95.14,-449.099,100,-3111196.687,-1310540.654,-929230.1545,202.2022021,259.607177,71.67702017,175.2104938
863171,Own1,0.546,0.605,19116.39,18671.774,4.533,1.241,3.06,-1.791,0.106,456.901,338.947,0.434,-22.176,-99.092,-445.474,100,-3111860.702,-1313440.556,-942918.8585,200.8211188,259.7217685,71.10406238,175.3250853
863271,Own1,0.546,0.605,19160.755,18716.061,4.535,1.231,3.062,-1.786,0.106,454.229,336.753,0.432,-22.561,-102.977,-441.827,100,-3112536.635,-1316460.917,-956497.0711,199.521206,259.8363601,70.53110458,175.4396769
863371,Own1,0.546,0.605,19204.754,18759.972,4.537,1.221,3.064,-1.782,0.106,451.567,334.489,0.429,-22.941,-106.802,-438.155,99,-3113224.302,-1319599.694,-969964.1219,198.1798193,259.9509517,69.95814679,175.5542684
863470,Own1,0.546,0.605,19248.385,18803.443,4.538,1.211,3.066,-1.779,0.106,448.913,332.318,0.427,-23.317,-110.581,-434.455,100,-3113916.56,-1322822.505,-983185.6974,196.8935337,260.0082474,69.38518899,175.66886
863570,Own1,0.546,0.605,19291.644,18846.427,4.54,1.2,3.068,-1.775,0.106,446.267,329.997,0.424,-23.689,-114.315,-430.727,101,-3114627.271,-1326193.055,-996428.0468,195.5183753,260.122839,68.75493542,175.7834515
863671,Own1,0.546,0.605,19334.529,18889.023,4.541,1.19,3.07,-1.772,0.107,443.631,327.73,0.422,-24.058,-118.008,-426.97,100,-3115356.541,-1329712.262,-1009688.053,194.1752111,260.1801348,68.18197762,175.8980431
863771,Own1,0.546,0.605,19377.037,18931.236,4.543,1.179,3.071,-1.769,0.107,441.003,325.631,0.419,-24.423,-121.659,-423.187,100,-3116089.838,-1333309.19,-1022702.256,192.9315844,260.2947263,67.55172405,175.9553389
863871,Own1,0.546,0.605,19419.166,18973.094,4.544,1.169,3.073,-1.766,0.107,438.387,323.39,0.417,-24.784,-125.259,-419.38,99,-3116834.26,-1337017.401,-1035601.153,191.6038248,260.3520221,66.97876625,176.0699304
863970,Own1,0.546,0.605,19460.913,19014.662,4.545,1.159,3.074,-1.764,0.106,435.783,321.128,0.415,-25.14,-128.805,-415.553,100,-3117582.131,-1340797.163,-1048256.182,190.263623,260.4093179,66.40580846,176.1272262
864070,Own1,0.546,0.605,19502.276,19055.97,4.546,1.149,3.076,-1.761,0.106,433.192,318.956,0.412,-25.491,-132.294,-411.708,100,-3118348.407,-1344723.187,-1060922.392,188.976745,260.4666137,65.83285066,176.2418178
864170,Own1,0.546,0.605,19543.254,19096.949,4.547,1.139,3.077,-1.759,0.106,430.613,316.872,0.41,-25.837,-135.727,-407.846,100,-3119125.383,-1348755.557,-1073471.404,187.7420056,260.5239094,65.25989287,176.2991136
864270,Own1,0.546,0.605,19583.845,19137.547,4.548,1.129,3.078,-1.757,0.106,428.048,314.659,0.407,-26.177,-139.102,-403.969,100,-3119912.904,-1352892.566,-1085902.701,186.4308356,260.5812052,64.68693507,176.3564093
864370,Own1,0.546,0.605,19624.047,19177.696,4.549,1.118,3.079,-1.755,0.105,425.497,312.498,0.405,-26.513,-142.424,-400.075,83,-3120710.789,-1357132.447,-1098215.826,185.1504748,260.638501,64.0566815,176.4137051
864453,Own1,0.546,0.605,19663.859,19217.383,4.55,1.108,3.08,-1.753,0.105,422.959,310.492,0.403,-26.844,-145.699,-396.163,100,-3121381.533,-1360735.59,-1108337.207,183.9619493,260.6957968,63.4837237,176.4710009
864553,Own1,0.546,0.605,19703.279,19256.563,4.551,1.097,3.082,-1.751,0.106,420.433,308.361,0.4,-27.172,-148.931,-392.232,100,-3122199.748,-1365176.549,-1120412.402,182.6993631,260.7530926,62.85347013,176.5855925
864653,Own1,0.546,0.605,19742.305,19295.251,4.552,1.086,3.083,-1.75,0.106,417.921,306.347,0.398,-27.496,-152.126,-388.278,100,-3123027.961,-1369716.021,-1132367.779,181.5060977,260.8103883,62.22321655,176.6428882
864753,Own1,0.546,0.605,19774.523,19327.162,4.553,1.076,3.084,-1.748,0.107,415.837,304.523,0.396,-27.817,-155.286,-384.302,100,-3123866.049,-1374352.878,-1144202.636,180.4254045,260.8676841,61.65025876,176.700184
864853,Own1,0.546,0.605,19819.164,19371.406,4.554,1.063,3.085,-1.747,0.108,412.934,302.16,0.393,-28.136,-158.419,-380.298,99,-3124713.922,-1379086.053,-1155916.303,179.0253617,260.9249799,60.90541362,176.7574798
864952,Own1,0.546,0.605,19856.993,19408.716,4.554,1.051,3.086,-1.745,0.109,410.459,300.185,0.391,-28.452,-161.526,-376.266,105,-3125562.941,-1383866.436,-1167392.011,177.8552032,260.9249799,60.21786427,176.8147756
865057,Own1,0.546,0.605,19888.207,19439.649,4.555,1.041,3.087,-1.744,0.11,408.405,298.432,0.389,-28.714,-164.098,-372.883,99,-3126473.53,-1389035.977,-1179434.175,176.8165764,260.9822757,59.64490647,176.8720714
865156,Own1,0.546,0.605,19925.292,19476.568,4.556,1.028,3.088,-1.743,0.112,405.95,296.356,0.387,-29.078,-167.672,-368.11,100,-3127339.991,-1393987.727,-1190686.131,175.5865769,261.0395715,58.90006134,176.9293671
865256,Own1,0.546,0.605,19968.037,19519.159,4.557,1.014,3.089,-1.741,0.113,403.101,294.054,0.384,-29.388,-170.711,-363.985,100,-3128226.3,-1399098.432,-1201906.26,174.2226757,261.0968672,58.09792043,176.9866629
865356,Own1,0.546,0.605,20004.228,19555.009,4.558,1.001,3.09,-1.74,0.114,400.673,292.13,0.382,-29.696,-173.729,-359.827,100,-3129122.057,-1404301.767,-1213000.657,173.082734,261.154163,57.35307529,177.0439587
865456,Own1,0.546,0.605,20034.069,19584.316,4.558,0.991,3.091,-1.739,0.115,398.661,290.429,0.38,-29.951,-176.229,-356.338,100,-3130027.202,-1409597.091,-1223968.318,172.0749165,261.154163,56.7801175,177.1012545
865556,Own1,0.546,0.605,20069.492,19618.905,4.559,0.978,3.092,-1.738,0.117,396.26,288.445,0.378,-30.255,-179.206,-352.125,99,-3130940.119,-1414968.616,-1234829.632,170.8994256,261.2114588,56.03527236,177.1585503
865655,Own1,0.546,0.605,20110.285,19658.76,4.56,0.963,3.093,-1.737,0.118,393.48,286.272,0.375,-30.606,-182.645,-347.176,100,-3131853.081,-1420376.259,-1245455.204,169.611955,261.2687546,55.17583567,177.215846
865755,Own1,0.546,0.605,20144.789,19692.442,4.56,0.95,3.093,-1.736,0.119,391.117,284.326,0.373,-30.904,-185.559,-342.908,100,-3132785.963,-1425943.346,-1256037.257,168.4589786,261.2687546,54.43099054,177.215846
